yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
35412022,3541,2022,GA0200000,GA0200000,,N,N,,I,CAMDEN,CAMDEN CO SO WOODBINE,Camden,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,18338,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,53,19,72,12,34,46,3.5,6.4,2018-01-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,CAMDEN,Not Specified,Y,Y,Y
35422022,3542,2022,GA0200100,GA0200100,,N,N,,I,KINGSLAND,KINGSLAND PD,Kingsland,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,19650,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,9,3,12,1.8,1.9,2018-01-01,2019-09-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,CAMDEN,Not Specified,Y,Y,Y
35432022,3543,2022,GA0200200,GA0200200,,N,N,,I,ST. MARYS,SAINT MARYS PD,St. Marys,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,18633,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,0,15,3,4,7,1.0,1.2,2018-01-01,2022-05-01,2022-12-01,2022-12-01,,2022-12-01,N,CAMDEN,Not Specified,Y,Y,Y
35452022,3545,2022,GA0210000,GA0210000,,N,N,,I,CANDLER,CANDLER CO SO METTER,Candler,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7110,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,12,6,18,0,7,7,1.7,3.5,2018-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,CANDLER,Not Specified,Y,Y,Y
35462022,3546,2022,GA0210100,GA0210100,,N,N,,I,METTER,METTER PD,Metter,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4001,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,0,1,3.2,3.2,2018-01-01,2019-05-01,2019-05-01,2020-10-01,2020-08-01,2020-10-01,N,CANDLER,Not Specified,Y,Y,Y
35482022,3548,2022,GA0220000,GA0220000,,N,N,,I,CARROLL,CARROLL CO SO CARROLLTON,Carroll,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,75398,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,94,45,139,14,30,44,1.4,2.4,2018-01-01,2018-01-01,2018-01-01,2020-07-01,2020-05-01,2020-10-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35492022,3549,2022,GA0220100,GA0220100,,N,N,,I,CARROLLTON,CARROLLTON PD,Carrollton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,27844,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,68,2,70,9,12,21,2.8,3.3,2018-01-01,2020-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35502022,3550,2022,GA0220200,GA0220200,,N,N,,I,VILLA RICA,VILLA RICA PD,Villa Rica,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,18592,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,0,37,6,9,15,2.3,2.8,2018-01-01,2019-04-01,2019-04-01,2020-11-01,2020-11-01,2020-11-01,N,"CARROLL, DOUGLAS","Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35512022,3551,2022,GA0220300,GA0220300,,N,N,,I,BOWDON,BOWDON PD,Bowdon,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2190,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,3.2,3.7,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,2019-06-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35522022,3552,2022,GA0220400,GA0220400,,N,N,,I,TEMPLE,TEMPLE PD,Temple,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6168,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,2,2,4,2.1,2.6,2018-01-01,2019-06-01,2019-06-01,2020-09-01,2020-05-01,2020-05-01,N,"CARROLL, HARALSON","Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35532022,3553,2022,GA0220500,GA0220500,,N,N,,I,WHITESBURG,WHITESBURG PD,Whitesburg,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,606,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2021-01-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35542022,3554,2022,GA0220600,GA0220600,,N,N,,I,UNIV OF WEST GEORGIA,WEST GA COLLEGE DEPT PUBLIC SAFETY CARROLLTON,University of West Georgia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,19,4,23,7,9,16,0,0,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-06-01,2020-06-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35552022,3555,2022,GA0220700,GA0220700,,N,N,,I,MOUNT ZION,MT ZION PD,Mount Zion,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2021,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,1,2,3.5,4.0,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-02-01,2020-03-01,N,CARROLL,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35562022,3556,2022,GA0230000,GA0230000,,N,N,,I,CATOOSA,CATOOSA CO SO RINGGOLD,Catoosa,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,55350,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,60,24,84,10,21,31,1.3,2.1,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,CATOOSA,"Chattanooga, TN-GA",Y,Y,Y
35572022,3557,2022,GA0230100,GA0230100,,N,N,,I,FORT OGLETHORPE,FT OGLETHORPE PD FT OGLETHORPE,Fort Oglethorpe,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10626,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,4,3,7,2.8,3.1,2018-01-01,2019-10-01,2019-10-01,2020-06-01,2020-06-01,2020-06-01,N,"CATOOSA, WALKER","Chattanooga, TN-GA",Y,Y,Y
35582022,3558,2022,GA0230200,GA0230200,,N,N,,I,RINGGOLD,RINGGOLD PD,Ringgold,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3444,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,0,1,2.9,2.9,2018-01-01,2019-03-01,2019-03-01,2020-05-01,2020-05-01,2020-05-01,N,CATOOSA,"Chattanooga, TN-GA",Y,Y,Y
35592022,3559,2022,GA0240000,GA0240000,,N,N,,I,CHARLTON,CHARLTON CO SO FOLKSTON,Charlton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7651,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,20,4,24,0,11,11,2.6,4.6,2018-01-01,2022-01-01,2022-06-01,,,2022-06-01,N,CHARLTON,Not Specified,Y,Y,Y
35602022,3560,2022,GA0240100,GA0240100,,N,N,,I,FOLKSTON,FOLKSTON PD,Folkston,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4457,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,1.6,1.6,2018-01-01,2019-06-01,2019-06-01,2019-07-01,2019-07-01,2019-07-01,N,CHARLTON,Not Specified,Y,Y,Y
35642022,3564,2022,GA0250200,GA0250200,,N,N,,I,GARDEN CITY,GARDEN CITY PD GARDEN CITY,Garden City,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10248,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,0,33,3,4,7,3.5,3.9,2018-01-01,2018-11-01,2018-11-01,2019-06-01,2019-06-01,2019-06-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35662022,3566,2022,GA0250400,GA0250400,,N,N,,I,POOLER,POOLER PD,Pooler,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,28328,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,2,55,5,9,14,2.0,2.4,2018-01-01,2018-06-01,2018-06-01,2019-06-01,2019-06-01,2019-06-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35672022,3567,2022,GA0250500,GA0250500,,N,N,,I,PORT WENTWORTH,PORT WENTWORTH PD,Port Wentworth,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,12684,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,2,36,2,5,7,2.8,3.4,2018-01-01,2019-05-01,2019-05-01,2019-08-01,2019-08-01,2019-11-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35682022,3568,2022,GA0250600,GA0250600,,N,N,,I,TYBEE ISLAND,TYBEE ISLAND PD,Tybee Island,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3075,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,6,29,3,7,10,8.5,12.7,2018-01-01,2019-05-01,2019-05-01,2019-07-01,2019-07-01,2019-07-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35692022,3569,2022,GA0250700,GA0250700,,N,N,,I,THUNDERBOLT,THUNDERBOLT PD,Thunderbolt,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2513,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,2.8,3.2,2018-01-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35702022,3570,2022,GA0250800,GA0250800,,N,N,,I,PORTS AUTHORITY: SAVANNAH,GEORGIA PORTS AUTHORITY SAVANNAH,Ports Authority,Savannah,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,120,19,139,18,23,41,0,0,2018-01-01,2018-12-01,2018-12-01,2019-03-01,2019-03-01,2019-03-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35712022,3571,2022,GA0250900,GA0250900,,N,N,,I,BLOOMINGDALE,BLOOMINGDALE PD,Bloomingdale,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2849,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,2,5,7,4.9,6.7,2018-01-01,2019-09-01,2019-09-01,2020-08-01,2020-05-01,2020-05-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35752022,3575,2022,GA0251600,GA0251600,,N,N,,I,CHATHAM CTY BOARD OF ED,CO BOARD OF EDUC CAMPUS POLICE SAVANNAH,Chatham County Board of Education,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,0,0,0,0,0,0,0,0,2018-01-01,2019-12-01,2019-12-01,2020-11-01,2020-09-01,2020-09-01,N,CHATHAM,"Savannah, GA",Y,Y,Y
35802022,3580,2022,GA0270000,GA0270000,,N,N,,I,CHATTOOGA,CHATTOOGA CO SO SUMMERVILLE,Chattooga,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,20642,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,23,9,32,3,9,12,1.3,2.1,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,CHATTOOGA,Not Specified,Y,Y,Y
35812022,3581,2022,GA0270100,GA0270100,,N,N,,I,SUMMERVILLE,SUMMERVILLE,Summerville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4387,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,2,2,3.0,3.4,2018-01-01,2020-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CHATTOOGA,Not Specified,Y,Y,Y
35852022,3585,2022,GA0280000,GA0280000,,N,N,,I,CHEROKEE,CHEROKEE CO SO CANTON,Cherokee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,187183,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,241,58,299,42,78,120,1.5,2.2,2018-01-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35862022,3586,2022,GA0280100,GA0280100,,N,N,,I,CANTON,CANTON PD,Canton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,35813,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,3,39,8,6,14,1.2,1.5,2018-01-01,2020-11-01,2020-11-01,2021-02-01,2021-02-01,2021-09-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35872022,3587,2022,GA0280200,GA0280200,,N,N,,I,BALL GROUND,BALL GROUND PD,Ball Ground,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2876,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,2.1,2.1,2018-01-01,2019-09-01,2019-09-01,2020-05-01,2020-05-01,2021-11-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35882022,3588,2022,GA0280300,GA0280300,,N,N,,I,HOLLY SPRINGS,HOLLY SPRINGS PD,Holly Springs,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,18511,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,1,33,6,1,7,2.1,2.2,2018-01-01,2019-10-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35902022,3590,2022,GA0280500,GA0280500,,N,N,,I,WOODSTOCK,WOODSTOCK PD,Woodstock,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,37325,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,45,1,46,6,6,12,1.4,1.6,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35922022,3592,2022,GA0280700,GA0280700,,N,N,,I,CHEROKEE CTY BOARD OF ED,CHEROKEE CAMPUS PD CANTON,Cherokee County Board of Education,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,19,3,22,6,2,8,0,0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35942022,3594,2022,GA0280900,GA0280900,,N,N,,I,CHEROKEE COUNTY MARSHAL,CHEROKEE COUNTY MARSHAL'S OFFICE,Cherokee County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,10,5,15,2,4,6,0,0,2018-01-01,2019-02-01,2019-02-01,,2020-03-01,2020-03-01,N,CHEROKEE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
35962022,3596,2022,GA0290000,GA0290000,,N,N,,I,CLARKE,CLARKE CO SO ATHENS,Clarke,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,63,8,71,37,33,70,0,0,2018-01-01,2019-01-01,2019-01-01,,,,N,CLARKE,"Athens-Clarke County, GA",Y,Y,Y
35972022,3597,2022,GA0290100,GA0290100,,N,N,,I,ATHENS-CLARKE COUNTY,ATHENS-CLARKE COUNTY POLICE DEPARTMENT ATHENS,Athens-Clarke County,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,128177,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,178,15,193,29,45,74,1.6,2.1,2018-01-01,2018-01-01,2018-01-01,2019-12-01,2019-12-01,2019-12-01,N,CLARKE,"Athens-Clarke County, GA",Y,Y,Y
35982022,3598,2022,GA0290200,GA0290200,,N,N,,I,UNIVERSITY OF GEORGIA,UNIVERSITY OF GEORGIA PD ATHENS,University of Georgia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,60,8,68,11,16,27,0,0,2018-01-01,2019-08-01,2019-08-01,2020-02-01,2020-02-01,2020-02-01,N,CLARKE,"Athens-Clarke County, GA",Y,Y,Y
36012022,3601,2022,GA0300000,GA0300000,,N,N,,I,CLAY,CLAY CO SO FORT GAINES,Clay,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,2940,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,0,9,0,1,1,3.1,3.4,2018-01-01,2019-06-01,2019-06-01,2020-07-01,2020-07-01,2020-07-01,N,CLAY,Not Specified,Y,Y,Y
36042022,3604,2022,GA0310100,GA0310100,,N,N,,I,CLAYTON COUNTY POL DEPT,CLAYTON COUNTY PD JONESBORO,Clayton County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,236255,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,236,12,248,80,85,165,1.3,1.7,2018-01-01,2019-06-01,2019-06-01,2019-10-01,2019-10-01,2019-10-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36052022,3605,2022,GA0310200,GA0310200,,N,N,,I,FOREST PARK,FOREST PARK PD,Forest Park,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,19605,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,3,44,22,21,43,3.2,4.4,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36062022,3606,2022,GA0310300,GA0310300,,N,N,,I,MORROW,MORROW PD,Morrow,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6493,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,1,24,3,1,4,4.0,4.3,2018-01-01,2019-10-01,2019-10-01,2020-04-01,2020-04-01,2020-04-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36082022,3608,2022,GA0310500,GA0310500,,N,N,,I,RIVERDALE,RIVERDALE PD,Riverdale,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,14771,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,2,9,11,2.2,2.8,2018-01-01,2019-06-01,2019-06-01,2019-10-01,2019-07-01,2019-07-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36092022,3609,2022,GA0310600,GA0310600,,N,N,,I,LAKE CITY,LAKE CITY PD LAKE CITY,Lake City,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3042,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,2,1,3,4.3,4.9,2018-01-01,2018-09-01,2018-09-01,2019-06-01,2019-06-01,2019-06-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36112022,3611,2022,GA0310800,GA0310800,,N,N,,I,CLAYTON STATE UNIVERSITY,CLAYTON JR COLLEGE PUBLIC SAFETY DEPT MORROW,Clayton State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,1,11,2,3,5,0,0,2018-01-01,2019-01-01,2019-01-01,2019-09-01,2019-09-01,2021-03-01,N,CLAYTON,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36142022,3614,2022,GA0320000,GA0320000,,N,N,,I,CLINCH,CLINCH CO SO HOMERVILLE,Clinch,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4441,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,0,11,1,3,4,2.7,3.4,2018-01-01,2020-07-01,2020-07-01,2020-09-01,2020-09-01,2020-09-01,N,CLINCH,Not Specified,Y,Y,Y
36152022,3615,2022,GA0320100,GA0320100,,N,N,,I,HOMERVILLE,HOMERVILLE PD,Homerville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2309,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,2,3,3.0,3.9,2018-01-01,2018-12-01,2018-12-01,2019-03-01,2019-03-01,2021-04-01,N,CLINCH,Not Specified,Y,Y,Y
36162022,3616,2022,GA0330000,GA0330000,,N,N,,I,COBB,COBB CO SO MARIETTA,Cobb,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,387,84,471,105,204,309,0,0,2018-01-01,2019-08-01,2019-08-01,2020-03-01,2020-03-01,2020-03-01,N,COBB,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
36172022,3617,2022,GA0330100,GA0330100,,N,N,,I,AUSTELL,AUSTELL PD,Austell,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,7867,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,0,17,7,8,15,3.1,4.1,2018-01-01,2020-01-01,2020-01-01,2021-03-01,2021-03-01,2021-03-01,N,"COBB, DOUGLAS","Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
